game_id,player_id,team_id,game_date,goals,assists,shots,penalty_minutes,plus_minus
NHL_2024_SJS,8480798,SJS,2026-03-23,7,13,61,16,0
NHL_2024_SJS,8480825,SJS,2026-03-23,0,1,2,0,1
NHL_2024_SJS,8480848,SJS,2026-03-23,2,9,44,18,-15
NHL_2024_SJS,8482166,SJS,2026-03-23,4,6,33,14,-2
NHL_2024_SJS,8482206,SJS,2026-03-23,1,0,6,2,-3
NHL_2024_SJS,8482667,SJS,2026-03-23,12,30,153,28,-31
NHL_2024_SJS,8482859,SJS,2026-03-23,3,2,33,17,-10
NHL_2024_SJS,8483630,SJS,2026-03-23,9,1,40,10,2
NHL_2024_SJS,8484227,SJS,2026-03-23,19,26,134,14,-3
NHL_2024_SJS,8484801,SJS,2026-03-23,35,61,236,40,3
NHL_2024_SJS,8484806,SJS,2026-03-23,1,11,58,18,-6
NHL_2024_SJS,8484911,SJS,2026-03-23,19,21,95,10,2
NHL_2024_SJS,8484994,SJS,2026-03-23,3,8,27,2,2
NHL_2024_SJS,8485402,SJS,2026-03-23,7,9,41,4,0
NHL_2024_SEA,8474586,SEA,2026-03-23,22,27,148,24,6
NHL_2024_SEA,8475768,SEA,2026-03-23,10,11,74,8,7
NHL_2024_SEA,8476457,SEA,2026-03-23,5,14,75,34,-3
NHL_2024_SEA,8476467,SEA,2026-03-23,5,8,63,24,8
NHL_2024_SEA,8476905,SEA,2026-03-23,14,27,87,14,-25
NHL_2024_SEA,8477401,SEA,2026-03-23,0,0,2,2,-1
NHL_2024_SEA,8477919,SEA,2026-03-23,5,16,54,11,4
NHL_2024_SEA,8477955,SEA,2026-03-23,18,18,103,11,-3
NHL_2024_SEA,8477986,SEA,2026-03-23,8,20,127,37,-10
NHL_2024_SEA,8478407,SEA,2026-03-23,11,30,146,38,-24
NHL_2024_SEA,8479324,SEA,2026-03-23,2,7,42,58,7
NHL_2024_SEA,8479372,SEA,2026-03-23,1,2,13,16,8
NHL_2024_SEA,8479985,SEA,2026-03-23,1,2,22,5,3
NHL_2024_SEA,8480009,SEA,2026-03-23,12,23,120,26,-14
NHL_2024_SEA,8481554,SEA,2026-03-23,11,19,71,14,11
NHL_2024_SEA,8482259,SEA,2026-03-23,23,15,138,42,-4
NHL_2024_SEA,8482665,SEA,2026-03-23,18,26,128,23,-5
NHL_2024_SEA,8482751,SEA,2026-03-23,4,14,74,15,1
NHL_2024_SEA,8482858,SEA,2026-03-23,7,7,39,32,7
NHL_2024_SEA,8482874,SEA,2026-03-23,2,3,27,23,-6
NHL_2024_SEA,8483497,SEA,2026-03-23,4,2,31,6,-4
NHL_2024_SEA,8483524,SEA,2026-03-23,11,14,95,10,7
NHL_2024_SEA,8483570,SEA,2026-03-23,7,8,55,14,-7
NHL_2024_SEA,8484168,SEA,2026-03-23,0,1,1,0,1
NHL_2024_SEA,8484800,SEA,2026-03-23,6,7,65,18,-5
NHL_2024_STL,8475718,STL,2026-03-23,0,1,2,4,3
NHL_2024_STL,8475764,STL,2026-03-23,2,23,82,14,-13
NHL_2024_STL,8476892,STL,2026-03-23,1,13,83,16,-12
NHL_2024_STL,8476897,STL,2026-03-23,4,11,36,22,-17
NHL_2024_STL,8477402,STL,2026-03-23,16,26,127,26,-15
NHL_2024_STL,8477494,STL,2026-03-23,4,18,76,19,-3
NHL_2024_STL,8477573,STL,2026-03-23,4,7,35,24,-5
NHL_2024_STL,8479385,STL,2026-03-23,16,20,150,6,-8
NHL_2024_STL,8480023,STL,2026-03-23,16,30,80,16,13
NHL_2024_STL,8480281,STL,2026-03-23,3,5,50,28,-11
NHL_2024_STL,8480459,STL,2026-03-23,11,12,83,18,6
NHL_2024_STL,8481006,STL,2026-03-23,3,10,62,81,-1
NHL_2024_STL,8481013,STL,2026-03-23,7,11,46,8,-2
NHL_2024_STL,8481070,STL,2026-03-23,1,1,4,0,0
NHL_2024_STL,8481598,STL,2026-03-23,4,20,84,10,2
NHL_2024_STL,8481715,STL,2026-03-23,0,0,0,0,1
NHL_2024_STL,8482077,STL,2026-03-23,15,17,117,16,3
NHL_2024_STL,8482089,STL,2026-03-23,14,12,70,39,-11
NHL_2024_STL,8482090,STL,2026-03-23,2,3,21,27,2
NHL_2024_STL,8482516,STL,2026-03-23,2,1,16,10,3
NHL_2024_STL,8482733,STL,2026-03-23,3,5,59,37,-19
NHL_2024_STL,8483463,STL,2026-03-23,0,0,6,0,-6
NHL_2024_STL,8483516,STL,2026-03-23,15,21,130,12,4
NHL_2024_STL,8484164,STL,2026-03-23,10,6,73,20,-4
NHL_2024_STL,8484188,STL,2026-03-23,0,1,6,2,1
NHL_2024_STL,8484230,STL,2026-03-23,1,7,21,0,3
NHL_2024_TBL,8470621,TBL,2026-03-23,13,18,94,66,-1
NHL_2024_TBL,8474151,TBL,2026-03-23,6,8,32,4,12
NHL_2024_TBL,8475167,TBL,2026-03-23,1,16,50,10,-1
NHL_2024_TBL,8476453,TBL,2026-03-23,40,79,201,44,45
NHL_2024_TBL,8476826,TBL,2026-03-23,9,17,96,60,1
NHL_2024_TBL,8476878,TBL,2026-03-23,8,7,81,29,-1
NHL_2024_TBL,8477149,TBL,2026-03-23,1,3,9,80,0
NHL_2024_TBL,8477404,TBL,2026-03-23,31,41,182,51,11
NHL_2024_TBL,8477416,TBL,2026-03-23,11,18,119,10,-13
NHL_2024_TBL,8477426,TBL,2026-03-23,6,6,51,18,-11
NHL_2024_TBL,8477463,TBL,2026-03-23,0,1,3,2,1
NHL_2024_TBL,8478010,TBL,2026-03-23,16,29,103,12,10
NHL_2024_TBL,8478178,TBL,2026-03-23,19,42,175,48,23
NHL_2024_TBL,8478416,TBL,2026-03-23,1,8,38,54,4
NHL_2024_TBL,8478519,TBL,2026-03-23,19,29,111,42,30
NHL_2024_TBL,8479542,TBL,2026-03-23,32,35,185,54,33
NHL_2024_TBL,8480426,TBL,2026-03-23,4,17,63,80,-7
NHL_2024_TBL,8480995,TBL,2026-03-23,10,11,78,23,4
NHL_2024_TBL,8481547,TBL,2026-03-23,0,0,1,0,1
NHL_2024_TBL,8481592,TBL,2026-03-23,0,0,0,0,0
NHL_2024_TBL,8481719,TBL,2026-03-23,1,9,44,40,7
NHL_2024_TBL,8482070,TBL,2026-03-23,0,0,8,4,0
NHL_2024_TBL,8482168,TBL,2026-03-23,0,1,1,0,1
NHL_2024_TBL,8482201,TBL,2026-03-23,11,16,62,37,21
NHL_2024_TBL,8482655,TBL,2026-03-23,7,20,98,60,43
NHL_2024_TBL,8482929,TBL,2026-03-23,2,4,30,45,9
NHL_2024_TBL,8483398,TBL,2026-03-23,1,2,29,23,5
NHL_2024_TBL,8483447,TBL,2026-03-23,0,2,8,6,-2
NHL_2024_TBL,8483752,TBL,2026-03-23,7,8,56,8,4
NHL_2024_TOR,8475166,TOR,2026-03-23,25,32,173,28,-26
NHL_2024_TOR,8475171,TOR,2026-03-23,8,27,100,56,-7
NHL_2024_TOR,8475690,TOR,2026-03-23,0,2,8,0,8
NHL_2024_TOR,8475714,TOR,2026-03-23,6,2,39,8,-9
NHL_2024_TOR,8476853,TOR,2026-03-23,9,24,125,25,-17
NHL_2024_TOR,8476931,TOR,2026-03-23,3,18,65,44,11
NHL_2024_TOR,8476988,TOR,2026-03-23,0,0,0,0,0
NHL_2024_TOR,8477503,TOR,2026-03-23,10,22,103,65,-21
NHL_2024_TOR,8477541,TOR,2026-03-23,1,0,5,11,-3
NHL_2024_TOR,8477939,TOR,2026-03-23,24,41,121,14,-5
NHL_2024_TOR,8478057,TOR,2026-03-23,9,5,42,34,-2
NHL_2024_TOR,8478443,TOR,2026-03-23,0,7,58,35,9
NHL_2024_TOR,8478904,TOR,2026-03-23,5,10,56,12,2
NHL_2024_TOR,8479026,TOR,2026-03-23,0,2,37,18,-9
NHL_2024_TOR,8479318,TOR,2026-03-23,27,26,227,18,-4
NHL_2024_TOR,8479442,TOR,2026-03-23,3,10,60,20,0
NHL_2024_TOR,8479543,TOR,2026-03-23,0,0,1,9,-1
NHL_2024_TOR,8480870,TOR,2026-03-23,3,2,11,0,4
NHL_2024_TOR,8481122,TOR,2026-03-23,0,5,42,39,-15
NHL_2024_TOR,8481567,TOR,2026-03-23,0,0,4,0,-1
NHL_2024_TOR,8481582,TOR,2026-03-23,13,16,109,8,-8
NHL_2024_TOR,8481711,TOR,2026-03-23,14,21,82,14,-16
NHL_2024_TOR,8482720,TOR,2026-03-23,18,39,126,25,-19
NHL_2024_TOR,8483546,TOR,2026-03-23,0,0,1,0,0
NHL_2024_TOR,8484158,TOR,2026-03-23,9,13,81,35,1
NHL_2024_TOR,8484901,TOR,2026-03-23,0,0,7,2,-3
NHL_2024_UTA,8474013,UTA,2026-03-23,3,16,52,46,16
NHL_2024_UTA,8475461,UTA,2026-03-23,0,0,0,0,0
NHL_2024_UTA,8477021,UTA,2026-03-23,2,4,17,23,0
NHL_2024_UTA,8477070,UTA,2026-03-23,2,1,26,43,-6
NHL_2024_UTA,8477220,UTA,2026-03-23,5,15,76,20,32
NHL_2024_UTA,8477346,UTA,2026-03-23,3,19,138,76,-32
NHL_2024_UTA,8477951,UTA,2026-03-23,26,37,173,26,23
NHL_2024_UTA,8478474,UTA,2026-03-23,19,18,118,27,22
NHL_2024_UTA,8478507,UTA,2026-03-23,4,28,51,16,38
NHL_2024_UTA,8478831,UTA,2026-03-23,4,14,58,24,-5
NHL_2024_UTA,8479291,UTA,2026-03-23,1,0,1,0,1
NHL_2024_UTA,8479293,UTA,2026-03-23,0,2,32,33,-14
NHL_2024_UTA,8479343,UTA,2026-03-23,22,46,199,28,23
NHL_2024_UTA,8479410,UTA,2026-03-23,10,36,136,38,4
NHL_2024_UTA,8479619,UTA,2026-03-23,14,12,130,20,4
NHL_2024_UTA,8479977,UTA,2026-03-23,10,8,44,12,10
NHL_2024_UTA,8480084,UTA,2026-03-23,2,5,32,10,5
NHL_2024_UTA,8480434,UTA,2026-03-23,5,18,67,44,-12
NHL_2024_UTA,8480849,UTA,2026-03-23,10,15,119,54,3
NHL_2024_UTA,8480855,UTA,2026-03-23,8,16,104,72,12
NHL_2024_UTA,8482175,UTA,2026-03-23,22,20,135,26,7
NHL_2024_UTA,8482699,UTA,2026-03-23,34,25,213,26,5
NHL_2024_UTA,8483431,UTA,2026-03-23,17,13,81,24,5
NHL_2024_UTA,8483472,UTA,2026-03-23,0,1,4,2,4
NHL_2024_UTA,8484386,UTA,2026-03-23,0,1,23,18,-9
NHL_2024_UTA,8484388,UTA,2026-03-23,3,4,43,8,2
NHL_2024_VAN,8475169,VAN,2026-03-23,12,17,155,90,-17
NHL_2024_VAN,8475762,VAN,2026-03-23,0,0,1,2,0
NHL_2024_VAN,8476425,VAN,2026-03-23,0,0,2,0,-1
NHL_2024_VAN,8476907,VAN,2026-03-23,1,3,6,12,0
NHL_2024_VAN,8476927,VAN,2026-03-23,6,5,32,6,-6
NHL_2024_VAN,8477969,VAN,2026-03-23,1,13,58,58,-9
NHL_2024_VAN,8478444,VAN,2026-03-23,16,20,137,8,-32
NHL_2024_VAN,8478498,VAN,2026-03-23,14,18,175,8,-25
NHL_2024_VAN,8479425,VAN,2026-03-23,8,31,104,22,-5
NHL_2024_VAN,8480012,VAN,2026-03-23,15,26,108,18,-21
NHL_2024_VAN,8480058,VAN,2026-03-23,1,4,18,4,-12
NHL_2024_VAN,8480078,VAN,2026-03-23,3,0,24,6,-7
NHL_2024_VAN,8480876,VAN,2026-03-23,0,2,19,94,-1
NHL_2024_VAN,8481024,VAN,2026-03-23,13,17,97,28,-21
NHL_2024_VAN,8481535,VAN,2026-03-23,1,2,26,8,-3
NHL_2024_VAN,8482055,VAN,2026-03-23,16,10,110,36,0
NHL_2024_VAN,8482079,VAN,2026-03-23,9,19,51,8,-13
NHL_2024_VAN,8482496,VAN,2026-03-23,0,0,1,0,0
NHL_2024_VAN,8482691,VAN,2026-03-23,4,9,51,22,1
NHL_2024_VAN,8483395,VAN,2026-03-23,1,4,18,12,-3
NHL_2024_VAN,8483476,VAN,2026-03-23,2,1,10,0,-3
NHL_2024_VAN,8483499,VAN,2026-03-23,7,7,75,0,-6
NHL_2024_VAN,8483678,VAN,2026-03-23,2,7,40,26,-13
NHL_2024_VAN,8483768,VAN,2026-03-23,0,0,8,5,-11
NHL_2024_VAN,8484136,VAN,2026-03-23,11,4,56,22,-10
NHL_2024_VAN,8484240,VAN,2026-03-23,4,14,47,18,-14
NHL_2024_VAN,8484798,VAN,2026-03-23,5,17,62,18,-21
NHL_2024_VAN,8485385,VAN,2026-03-23,0,0,0,0,-2
NHL_2024_VGK,8475188,VGK,2026-03-23,4,4,65,20,-5
NHL_2024_VGK,8475191,VGK,2026-03-23,12,9,76,4,-9
NHL_2024_VGK,8475343,VGK,2026-03-23,4,13,56,65,-6
NHL_2024_VGK,8475913,VGK,2026-03-23,21,41,104,9,13
NHL_2024_VGK,8476438,VGK,2026-03-23,3,5,73,14,-8
NHL_2024_VGK,8476448,VGK,2026-03-23,4,3,30,4,-1
NHL_2024_VGK,8476881,VGK,2026-03-23,24,30,176,39,-14
NHL_2024_VGK,8476925,VGK,2026-03-23,5,5,64,17,-9
NHL_2024_VGK,8477018,VGK,2026-03-23,6,9,69,19,4
NHL_2024_VGK,8477034,VGK,2026-03-23,0,0,1,2,-5
NHL_2024_VGK,8477447,VGK,2026-03-23,8,25,112,18,12
NHL_2024_VGK,8477964,VGK,2026-03-23,20,29,115,12,9
NHL_2024_VGK,8478396,VGK,2026-03-23,3,20,113,8,-4
NHL_2024_VGK,8478397,VGK,2026-03-23,12,25,153,65,-3
NHL_2024_VGK,8478403,VGK,2026-03-23,24,50,224,16,9
NHL_2024_VGK,8478434,VGK,2026-03-23,6,11,61,51,-15
NHL_2024_VGK,8478468,VGK,2026-03-23,0,10,56,85,-5
NHL_2024_VGK,8478483,VGK,2026-03-23,19,51,137,20,15
NHL_2024_VGK,8479353,VGK,2026-03-23,9,8,53,28,-4
NHL_2024_VGK,8479550,VGK,2026-03-23,0,5,12,4,0
NHL_2024_VGK,8479639,VGK,2026-03-23,0,0,2,2,1
NHL_2024_VGK,8480007,VGK,2026-03-23,0,1,6,0,-2
NHL_2024_VGK,8481527,VGK,2026-03-23,3,11,56,24,7
NHL_2024_VGK,8481534,VGK,2026-03-23,0,0,0,0,0
NHL_2024_VGK,8481604,VGK,2026-03-23,34,24,198,22,-2
NHL_2024_VGK,8482062,VGK,2026-03-23,6,4,59,33,-7
NHL_2024_VGK,8482125,VGK,2026-03-23,3,6,30,10,-1
NHL_2024_VGK,8483890,VGK,2026-03-23,8,18,75,12,-16
NHL_2024_VGK,8485251,VGK,2026-03-23,0,0,2,5,-1
NHL_2024_WSH,8471214,WSH,2026-03-23,26,27,204,26,-3
NHL_2024_WSH,8475795,WSH,2026-03-23,0,0,4,10,-1
NHL_2024_WSH,8476880,WSH,2026-03-23,25,27,132,90,14
NHL_2024_WSH,8477845,WSH,2026-03-23,2,9,35,16,-2
NHL_2024_WSH,8477947,WSH,2026-03-23,4,4,34,4,0
NHL_2024_WSH,8478440,WSH,2026-03-23,16,35,130,34,3
NHL_2024_WSH,8478463,WSH,2026-03-23,12,11,140,26,6
NHL_2024_WSH,8478911,WSH,2026-03-23,2,15,86,12,12
NHL_2024_WSH,8479345,WSH,2026-03-23,23,28,204,55,15
NHL_2024_WSH,8479400,WSH,2026-03-23,4,5,31,4,-5
NHL_2024_WSH,8479520,WSH,2026-03-23,4,4,57,66,-3
NHL_2024_WSH,8480043,WSH,2026-03-23,1,10,38,29,-7
NHL_2024_WSH,8480144,WSH,2026-03-23,2,4,36,10,-12
NHL_2024_WSH,8480796,WSH,2026-03-23,4,17,65,25,14
NHL_2024_WSH,8480873,WSH,2026-03-23,4,21,81,10,9
NHL_2024_WSH,8480990,WSH,2026-03-23,1,6,20,4,3
NHL_2024_WSH,8481517,WSH,2026-03-23,0,0,1,0,-2
NHL_2024_WSH,8481580,WSH,2026-03-23,10,25,127,22,6
NHL_2024_WSH,8481656,WSH,2026-03-23,23,24,144,20,16
NHL_2024_WSH,8482088,WSH,2026-03-23,14,16,97,29,16
NHL_2024_WSH,8482148,WSH,2026-03-23,3,10,50,14,3
NHL_2024_WSH,8482167,WSH,2026-03-23,0,0,1,0,0
NHL_2024_WSH,8483491,WSH,2026-03-23,0,0,5,2,1
NHL_2024_WSH,8483573,WSH,2026-03-23,12,12,90,18,9
NHL_2024_WSH,8484186,WSH,2026-03-23,15,21,125,34,1
NHL_2024_WSH,8484873,WSH,2026-03-23,1,1,3,2,0
NHL_2024_WPG,8473604,WPG,2026-03-23,9,15,96,32,-18
NHL_2024_WPG,8474679,WPG,2026-03-23,1,11,59,10,-8
NHL_2024_WPG,8475799,WPG,2026-03-23,8,11,76,14,-4
NHL_2024_WPG,8476331,WPG,2026-03-23,3,15,68,36,6
NHL_2024_WPG,8476392,WPG,2026-03-23,5,14,61,21,-2
NHL_2024_WPG,8476460,WPG,2026-03-23,31,52,150,26,0
NHL_2024_WPG,8476480,WPG,2026-03-23,7,6,70,28,-11
NHL_2024_WPG,8476525,WPG,2026-03-23,0,1,16,6,-8
NHL_2024_WPG,8477504,WPG,2026-03-23,12,35,119,26,7
NHL_2024_WPG,8477938,WPG,2026-03-23,1,1,21,8,-15
NHL_2024_WPG,8478398,WPG,2026-03-23,31,48,230,16,-2
NHL_2024_WPG,8480014,WPG,2026-03-23,27,31,134,20,-8
NHL_2024_WPG,8480049,WPG,2026-03-23,1,12,68,8,4
NHL_2024_WPG,8480113,WPG,2026-03-23,11,14,97,12,3
NHL_2024_WPG,8480145,WPG,2026-03-23,3,6,83,19,1
NHL_2024_WPG,8480196,WPG,2026-03-23,2,4,17,10,-5
NHL_2024_WPG,8480289,WPG,2026-03-23,11,12,89,26,6
NHL_2024_WPG,8481043,WPG,2026-03-23,6,8,64,14,1
NHL_2024_WPG,8481572,WPG,2026-03-23,0,0,5,0,0
NHL_2024_WPG,8482149,WPG,2026-03-23,9,18,118,16,-6
NHL_2024_WPG,8482192,WPG,2026-03-23,0,0,3,2,0
NHL_2024_WPG,8482652,WPG,2026-03-23,0,0,2,0,-1
NHL_2024_WPG,8482765,WPG,2026-03-23,4,4,24,0,-3
NHL_2024_WPG,8482787,WPG,2026-03-23,0,0,5,12,0
NHL_2024_WPG,8483471,WPG,2026-03-23,2,3,12,2,-2
NHL_2024_WPG,8483510,WPG,2026-03-23,1,3,34,8,-2
NHL_2024_WPG,8483526,WPG,2026-03-23,0,0,2,0,2
NHL_2024_WPG,8484135,WPG,2026-03-23,0,1,7,4,-2
